,"Tmelt, K",Smiles#1,Smiles#2,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),T#1,T#2,MW,HBD,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_NH0,fr_NH1,fr_amide,AROM,ALERTS,n_HM
114,305.45,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCC(=O)O,,,0.33,0.67,575.15,304.75,161.49614,1.0,0.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,0.0
115,328.75,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCC(=O)O,,,0.29,0.71,575.15,304.75,162.80182,1.0,0.71,0.0,0.0,0.0,0.29,0.0,0.0,0.0,1.0,0.0
116,413.7,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCC(=O)O,,,0.36,0.64,575.15,304.75,160.51688,1.0,0.64,0.0,0.0,0.0,0.36,0.0,0.0,0.0,1.0,0.0
117,453.7,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCC(=O)O,,,0.75,0.25,575.15,304.75,147.7865,1.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0
118,499.8,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCC(=O)O,,,0.85,0.15,575.15,304.75,144.52229999999997,1.0,0.15,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0
119,543.95,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCC(=O)O,,,0.94,0.06,575.15,304.75,141.58451999999997,1.0,0.06,0.0,0.0,0.0,0.94,0.0,0.0,0.0,1.0,0.0
120,325.15,C[N+](C)(C)CCO.[Cl-],C1=CC=C2C(=C1)C=CC(=O)O2,,,0.2,0.8,575.15,344.15,144.84119999999996,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.6,1.0,0.0
121,366.7,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O,,,0.29,0.71,575.15,392.15,168.4023,3.84,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0
122,475.3,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O,,,0.33,0.67,575.15,392.15,166.7811,3.68,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
123,309.15,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O,,,0.4,0.6,575.15,392.15,163.944,3.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
124,306.15,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O,,,0.5,0.5,575.15,392.15,159.891,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
125,301.15,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O,,,0.67,0.33,575.15,392.15,153.0009,2.3200000000000003,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.67,0.0
126,293.15,C[N+](C)(C)CCO.[Cl-],C1C(C(C(C(O1)(CO)O)O)O)O,,,0.71,0.29,575.15,392.15,151.37969999999996,2.16,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.71,0.0
127,283.15,C[N+](C)(C)CCO.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O,,,0.33,0.67,575.15,419.15,166.7811,3.68,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
128,310.15,C[N+](C)(C)CCO.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O,,,0.5,0.5,575.15,419.15,159.891,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
129,287.15,C[N+](C)(C)CCO.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O,,,0.6,0.4,575.15,419.15,155.838,2.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
130,304.15,C[N+](C)(C)CCO.[Cl-],C(C1C(C(C(C(O1)O)O)O)O)O,,,0.67,0.33,575.15,419.15,153.0009,2.3200000000000003,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.67,0.0
131,297.15,C[N+](C)(C)CCO.[Cl-],C(CN)N,,,0.33,0.67,575.15,281.15,86.34357999999999,1.6700000000000002,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
132,288.15,C[N+](C)(C)CCO.[Cl-],C(C(C(C(C(CO)O)O)O)O)O,,,0.5,0.5,575.15,367.15,160.899,3.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
133,302.15,C[N+](C)(C)CCO.[Cl-],C(C(C(CO)O)O)O,,,0.4,0.6,575.15,394.15,129.12239999999997,2.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
134,284.15,C[N+](C)(C)CCO.[Cl-],C(C(C(CO)O)O)O,,,0.33,0.67,575.15,394.15,127.89697999999997,3.0100000000000002,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
135,265.15,C[N+](C)(C)CCO.[Cl-],C(C(C(CO)O)O)O,,,0.6,0.4,575.15,394.15,132.62359999999995,2.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
136,263.15,C[N+](C)(C)CCO.[Cl-],C(CO)N,,,0.13,0.88,575.15,283.45,71.90529999999998,1.8900000000000001,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0
137,273.15,C[N+](C)(C)CCO.[Cl-],C(CO)O,,,0.17,0.83,575.15,260.25,75.25286,1.8299999999999998,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.17,0.0
138,276.88,C[N+](C)(C)CCO.[Cl-],C(CO)O,,,0.2,0.8,575.15,260.25,77.5796,1.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
139,237.17,C[N+](C)(C)CCO.[Cl-],C(CO)O,,,0.29,0.71,575.15,260.25,84.55982,1.71,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.0
140,236.17,C[N+](C)(C)CCO.[Cl-],C(CO)O,,,0.33,0.67,575.15,260.25,87.66214,1.6700000000000002,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
141,277.29999999999995,C[N+](C)(C)CCO.[Cl-],C(CO)O,,,0.36,0.64,575.15,260.25,89.98888,1.6400000000000001,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.36,0.0
142,239.4,C[N+](C)(C)CCO.[Cl-],C1=C(C=C(C(=C1O)O)O)C(=O)O,,,0.67,0.33,575.15,533.15,149.68901999999997,1.9900000000000002,0.0,0.33,0.0,0.99,0.67,0.0,0.0,0.33,1.0,0.0
143,238.6,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)C(C(=O)O)N,,,0.33,0.67,575.15,472.15,144.65368,2.3400000000000003,1.34,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
144,350.15,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,,,0.33,0.67,575.15,290.95,107.77955999999998,2.3400000000000003,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
145,286.15,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,,,0.4,0.6,575.15,290.95,111.10679999999998,2.1999999999999997,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
146,281.17999999999995,C[N+](C)(C)CCO.[Cl-],C(C(CO)O)O,,,0.5,0.5,575.15,290.95,115.85999999999999,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
147,341.99,C[N+](C)(C)CCO.[Cl-],C1=CN=CN1,,,0.1,0.9,575.15,362.15,75.2337,1.0,0.0,0.0,1.8,0.0,1.0,0.9,0.0,0.9,0.1,0.0
148,338.54999999999995,C[N+](C)(C)CCO.[Cl-],C1=CN=CN1,,,0.2,0.8,575.15,362.15,82.38839999999999,1.0,0.0,0.0,1.6,0.0,1.0,0.8,0.0,0.8,0.2,0.0
149,329.27,C[N+](C)(C)CCO.[Cl-],C1=CN=CN1,,,0.3,0.7,575.15,362.15,89.54309999999998,1.0,0.0,0.0,1.4,0.0,1.0,0.7,0.0,0.7,0.3,0.0
150,355.98,C[N+](C)(C)CCO.[Cl-],C1=CN=CN1,,,0.4,0.6,575.15,362.15,96.69779999999999,1.0,0.0,0.0,1.2,0.0,1.0,0.6,0.0,0.6,0.4,0.0
151,361.29,C[N+](C)(C)CCO.[Cl-],C1=CN=CN1,,,0.5,0.5,575.15,362.15,103.85249999999999,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0
152,330.15,C[N+](C)(C)CCO.[Cl-],C=C(CC(=O)O)C(=O)O,,,0.5,0.5,575.15,438.15,134.86249999999998,1.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
153,313.2,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,,,0.2,0.8,575.15,317.15,188.1828,1.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
154,373.75,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,,,0.5,0.5,575.15,317.15,169.974,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
155,513.3499999999999,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCC(=O)O,,,0.6,0.4,575.15,317.15,163.90439999999998,1.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0
156,263.2,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,,0.11,0.89,575.15,306.15,118.70209999999999,1.0,0.89,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0
157,263.0,C[N+](C)(C)CCO.[Cl-],CC(=O)CCC(=O)O,,,0.2,0.8,575.15,306.15,120.81799999999998,1.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
158,326.65,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCC(=O)O,,,0.1,0.9,575.15,325.15,219.50099999999998,1.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0
159,317.03,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCC(=O)O,,,0.15,0.85,575.15,325.15,215.06349999999995,1.0,0.85,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0
160,327.45,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCC(=O)O,,,0.5,0.5,575.15,325.15,184.00099999999998,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
161,374.53,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCC(=O)O,,,0.6,0.4,575.15,325.15,175.12599999999998,1.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0
162,429.53,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCC(=O)O,,,0.7,0.3,575.15,325.15,166.25099999999998,1.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0
163,475.83,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCC(=O)O,,,0.8,0.2,575.15,325.15,157.37599999999998,1.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0
164,536.7,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCC(=O)O,,,0.9,0.1,575.15,325.15,148.50099999999998,1.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0
165,307.15,C[N+](C)(C)CCO.[Cl-],C(=O)(C(=O)O)O,,,0.5,0.5,575.15,462.15,114.82999999999998,1.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
166,335.04999999999995,C[N+](C)(C)CCO.[Cl-],CCCCCCCCCCCCCCCC(=O)O,,,0.16,0.84,575.15,334.15,237.7413599999999,1.0,0.84,0.0,0.0,0.0,0.16,0.0,0.0,0.0,1.0,0.0
167,360.15,C[N+](C)(C)CCO.[Cl-],C1=CC(=CC(=C1)O)O,,,0.2,0.8,575.15,383.15,116.01479999999998,1.8,0.0,0.0,0.0,1.6,0.2,0.0,0.0,0.8,0.2,0.0
168,279.15,C[N+](C)(C)CCO.[Cl-],C1=CC(=CC(=C1)O)O,,,0.5,0.5,575.15,383.15,124.86899999999997,1.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0
169,352.7,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C(=C1)C(=O)O)O,,,0.4,0.6,575.15,431.15,138.72359999999998,1.6,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0
170,393.6,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C(=C1)C(=O)O)O,,,0.6,0.4,575.15,431.15,139.02439999999999,1.4,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.4,0.6,0.0
171,505.7,C[N+](C)(C)CCO.[Cl-],C1=CC=C(C(=C1)C(=O)O)O,,,0.8,0.2,575.15,431.15,139.3252,1.2000000000000002,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.2,0.8,0.0
172,366.15,C[N+](C)(C)CCO.[Cl-],C(CCCC(=O)O)CCC(=O)O,,,0.5,0.5,575.15,413.15,156.91099999999997,1.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
173,344.15,C[N+](C)(C)CCO.[Cl-],C(CCCC(=O)O)CCC(=O)O,,,0.33,0.67,575.15,458.15,162.78789999999998,1.6700000000000002,1.34,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,0.0
174,363.15,C[N+](C)(C)CCO.[Cl-],C(CCCC(=O)O)CCC(=O)O,,,0.5,0.5,575.15,458.15,156.91099999999997,1.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
175,249.36,C[N+](C)(C)CCO.[Cl-],C(COCCOCCOCCO)O,,,0.29,0.71,575.15,263.75,178.39270999999997,1.71,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,1.0,0.0
176,243.69,C[N+](C)(C)CCO.[Cl-],C(COCCOCCOCCO)O,,,0.2,0.8,575.15,263.75,183.30679999999998,1.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
177,426.15,C[N+](C)(C)CCO.[Cl-],C1CNC(=O)NC1,,,0.33,0.67,575.15,536.15,113.15764999999999,1.6700000000000002,0.0,0.0,0.0,0.0,0.33,1.34,1.34,0.0,0.33,0.0
178,327.4,C[N+](C)(C)CCO.[Cl-],CC1=CC(=C(C=C1)C(C)C)O,,,0.3,0.7,575.15,319.95,147.04249999999996,1.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.7,0.3,0.0
179,340.15,C[N+](C)(C)CCO.[Cl-],CC1=CC(=C(C=C1)C(C)C)O,,,0.33,0.67,575.15,319.95,146.72465,1.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.67,0.33,0.0
180,348.6,C[N+](C)(C)CCO.[Cl-],CC1=CC(=C(C=C1)C(C)C)O,,,0.5,0.5,575.15,319.95,144.9235,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0
181,414.2,C[N+](C)(C)CCO.[Cl-],CC1=CC(=C(C=C1)C(C)C)O,,,0.7,0.3,575.15,319.95,142.80449999999996,1.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.3,0.7,0.0
182,518.0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=C(C=C1)C(C)C)O,,,0.9,0.1,575.15,319.95,140.6855,1.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.1,0.9,0.0
183,260.46,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,,0.33,0.67,575.15,265.95,146.69316,1.6700000000000002,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,0.0
184,263.96,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,,0.17,0.83,575.15,265.95,148.38084,1.8299999999999998,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,1.0,0.0
185,273.65,C[N+](C)(C)CCO.[Cl-],C(COCCOCCO)O,,,0.2,0.8,575.15,265.95,148.0644,1.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
186,304.1,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,,,0.29,0.71,575.15,405.85,83.13129999999998,1.71,0.0,0.0,0.0,0.0,0.29,0.0,1.42,0.0,0.29,0.0
187,297.2,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,,,0.4,0.6,575.15,405.85,91.88399999999999,1.6,0.0,0.0,0.0,0.0,0.4,0.0,1.2,0.0,0.4,0.0
188,285.15,C[N+](C)(C)CCO.[Cl-],C(=O)(N)N,,,0.33,0.67,575.15,405.85,86.3141,1.6700000000000002,0.0,0.0,0.0,0.0,0.33,0.0,1.34,0.0,0.33,0.0
189,295.15,C[N+](C)(C)CCO.[Cl-],CCCCC(=O)O,,,0.33,0.67,575.15,307.15,114.50568999999999,1.0,0.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
190,290.15,C[N+](C)(C)CCO.[Cl-],COC1=C(C=CC(=C1)C=O)O,,,0.33,0.67,575.15,354.15,148.01640999999998,1.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.67,1.0,0.0
191,280.15,C[N+](C)(C)CCO.[Cl-],C(C(C(C(CO)O)O)O)O,,,0.33,0.67,575.15,365.15,148.0144,3.68,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
192,270.15,C[N+](C)(C)CCO.[Cl-],C(C(C(C(CO)O)O)O)O,,,0.5,0.5,575.15,365.15,145.88599999999997,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
193,275.15,C[N+](C)(C)CCO.[Cl-],C(C(C(C(CO)O)O)O)O,,,0.6,0.4,575.15,365.15,144.634,2.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
194,236.89,C[N+](C)(C)CCO.[Cl-],C(CO)O,,,0.33,0.67,575.15,260.25,87.66214,1.6700000000000002,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0
195,302.85,C[N+](C)(C)CCO.[Cl-],C(CC(=O)O)CC(=O)O,,,0.5,0.5,575.15,369.15,135.8705,1.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
196,233.15,C[N+](C)(C)CCO.[Cl-],C(=S)(N)N,,,0.33,0.67,575.15,449.15,97.07966,1.6700000000000002,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,0.0
197,267.15,CC[NH2+]C.[Br-],C(C(CO)O)O,,,0.33,0.67,433.15,290.95,107.9109,2.3400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,263.15,CC[NH2+]C.[Br-],C(C(CO)O)O,,,0.29,0.71,433.15,290.95,105.99369999999999,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,268.15,CC[NH2+]C.[Br-],C(C(CO)O)O,,,0.6,0.4,433.15,290.95,120.85199999999999,1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,303.15,CC[NH2+]C.[Cl-],C(=O)(C(F)(F)F)N,,,0.4,0.6,380.15,338.15,106.05200000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
201,305.15,CC[NH2+]C.[Cl-],C(=O)(N)N,,,0.4,0.6,380.15,405.85,74.2628,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
202,333.4,C(#N)[S-].[K+],CC(=O)N,,,0.33,0.67,446.15,352.15,71.64595,0.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,0.99,0.33
203,391.41,C(#N)[S-].[K+],CC(=O)N,,,0.5,0.5,446.15,352.15,78.12549999999999,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.5,0.5
204,415.142,C(#N)[S-].[K+],CC(=O)N,,,0.67,0.33,446.15,352.15,84.60505,0.33,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,2.0100000000000002,0.67
205,423.05,C(#N)[S-].[K+],CC(=O)N,,,0.75,0.25,446.15,352.15,87.65424999999999,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,2.25,0.75
206,274.027,C(#N)[S-].[K+],C1CCC(=O)NCC1,,,0.25,0.75,446.15,342.35,109.16575,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.0,0.75,0.25
207,321.4,C(#N)[S-].[K+],C1CCC(=O)NCC1,,,0.33,0.67,446.15,342.35,107.88758999999999,0.67,0.0,0.0,0.0,0.0,0.33,0.67,0.67,0.0,0.99,0.33
208,425.78,C(#N)[S-].[K+],C1CCC(=O)NCC1,,,0.5,0.5,446.15,342.35,105.1715,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.5,0.5
209,439.82,C(#N)[S-].[K+],C1CCC(=O)NCC1,,,0.67,0.33,446.15,342.35,102.45541,0.33,0.0,0.0,0.0,0.0,0.67,0.33,0.33,0.0,2.0100000000000002,0.67
210,444.2,C(#N)[S-].[K+],C1CCC(=O)NCC1,,,0.75,0.25,446.15,342.35,101.17724999999999,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,2.25,0.75
211,282.6,C(#N)[S-].[K+],C(C(CO)O)O,,,0.4,0.6,446.15,290.95,94.12959999999998,1.7999999999999998,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.2000000000000002,0.4
212,347.15,C[N+](C)(C)CC(CC(=O)O)O,C(=O)(N)N,,,0.33,0.67,449.15,405.85,93.76649,2.0,0.33,0.0,0.0,0.0,0.33,0.0,1.34,0.0,0.33,0.0
213,282.15,CC[N+](C)(C)C.[Br-],C(=O)(N)N,,,0.33,0.67,517.15,405.85,95.70326,1.34,0.0,0.0,0.0,0.0,0.33,0.0,1.34,0.0,0.33,0.0
214,203.86,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,,,0.11,0.89,503.15,343.15,139.89923000000002,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.33,0.11,0.0
215,211.16,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,,,0.14,0.86,503.15,343.15,147.22502000000003,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.42000000000000004,0.14,0.0
216,241.36,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,,,0.25,0.75,503.15,343.15,174.08625,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.0
217,273.15,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,,,0.33,0.67,503.15,343.15,193.62169,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.99,0.33,0.0
218,336.79999999999995,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,,,0.5,0.5,503.15,343.15,235.1345,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.5,0.0
219,363.73,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,,,0.67,0.33,503.15,343.15,276.64731,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0100000000000002,0.67,0.0
220,350.19,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N,,,0.71,0.29,503.15,343.15,286.41503,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.13,0.71,0.0
221,269.37,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O,,,0.11,0.89,503.15,260.25,94.53593000000001,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.11,0.0
222,223.8,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O,,,0.2,0.8,503.15,260.25,121.10060000000001,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.2,0.0
223,322.42,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O,,,0.4,0.6,503.15,260.25,180.13320000000002,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.4,0.0
224,352.08,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O,,,0.5,0.5,503.15,260.25,209.6495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0
225,288.75,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O,,,0.2,0.8,503.15,290.95,145.1214,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.2,0.0
226,267.65,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O,,,0.25,0.75,503.15,290.95,158.37824999999998,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
227,276.9,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O,,,0.33,0.67,503.15,290.95,179.58920999999998,2.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.33,0.0
228,327.85,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O,,,0.33,0.67,503.15,290.95,179.58920999999998,2.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.33,0.0
229,316.71,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O,,,0.4,0.6,503.15,290.95,198.1488,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.4,0.0
230,353.58,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(C(CO)O)O,,,0.67,0.33,503.15,290.95,269.73579,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0100000000000002,0.67,0.0
231,252.15,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,,0.17,0.83,503.15,265.95,185.37369,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.0
232,254.98,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCOCCO)O,,,0.2,0.8,503.15,265.95,191.58540000000002,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.0
